species,pu,amount
500,LL-49,148859
500,LJ-49,25000000
500,LK-48,14001537
500,LL-48,2805665
500,LJ-48,25000000
500,LK-47,24628433
500,LL-47,17179151
500,LJ-47,25000000
500,LM-46,529900
500,LK-46,25000000
500,LL-46,24765708
500,LJ-46,25000000
500,LK-45,25000000
500,LM-45,5935256
500,LG-48,25000000
500,LE-48,25000000
500,LC-48,25000000
500,LI-48,25000000
500,LB-48,25000000
500,LD-48,25000000
500,LH-48,25000000
500,LF-48,25000000
500,KZ-48,24055017
500,LA-47,14483596
500,KW-48,25000000
500,KX-48,24978989
500,KV-48,11087879
500,KY-47,24656091
500,KW-47,6104683
500,LI-47,25000000
500,LG-47,25000000
500,LC-47,25000000
500,LE-47,25000000
500,LH-47,25000000
500,LB-47,24497307
500,LD-47,25000000
500,LF-47,25000000
500,LE-46,25000000
500,LA-46,9093170
500,KX-47,2434977
500,KZ-47,16643269
500,KY-46,934178
500,LG-46,25000000
500,LC-46,25000000
500,LI-46,25000000
500,LD-46,25000000
500,LF-46,25000000
500,LH-46,25000000
500,LB-46,20012118
500,LG-45,25000000
500,LA-45,61578
500,LE-45,25000000
500,LC-45,25000000
500,LI-45,25000000
500,LB-45,6947015
500,LF-45,25000000
500,LD-45,25000000
500,LH-45,25000000
500,LE-44,25000000
500,LI-44,25000000
500,LC-44,14849801
500,LG-44,25000000
500,LF-44,25000000
500,LD-44,23990589
500,LH-44,25000000
500,LG-43,25000000
500,LE-43,25000000
500,LI-43,25000000
500,LH-43,25000000
500,LD-43,6549767
500,LF-43,25000000
500,LI-42,25000000
500,LG-42,25000000
500,LE-42,14898358
500,LH-42,25000000
500,LF-42,24032015
500,LI-41,25000000
500,LL-45,25000000
500,LJ-45,25000000
500,LM-44,12659287
500,LK-44,25000000
500,LL-44,24999999
500,LJ-44,25000000
500,LK-43,25000000
500,LM-43,9909167
500,LL-43,25000000
500,LJ-43,25000000
500,LM-42,9583518
500,LK-42,25000000
500,LJ-42,25000000
500,LL-42,24999999
500,LM-41,11389530
500,LK-41,25000000
500,LG-41,25000000
500,LF-41,11585536
500,LH-41,25000000
500,LG-40,24233085
500,LI-40,25000000
500,LJ-40,25000000
500,LH-40,25000000
500,LI-39,25000000
500,LG-39,7968458
500,LH-39,16823134
500,LI-38,24499149
500,LL-41,25000000
500,LJ-41,25000000
500,LM-40,13801324
500,LK-40,25000000
500,LN-40,6352267
500,LL-40,25000000
500,LM-39,24844824
500,LK-39,25000000
500,LJ-39,25000000
500,LN-39,23544972
500,LL-39,24999999
500,LM-38,25000000
500,LK-38,25000000
500,LO-38,5635460
500,LL-38,25000000
500,LN-38,25000000
500,LH-38,15090
500,LJ-38,25000000
500,LI-37,8841885
500,LM-37,25000000
500,LO-37,14353391
500,LK-37,25000000
500,LN-37,25000000
500,LL-37,24999999
500,LJ-37,22329440
500,LO-36,21768918
500,LK-36,25000000
500,LM-36,25000000
500,LN-36,25000000
500,LL-36,25000000
500,LJ-36,6770166
500,LP-36,2649380
500,LO-35,25000000
500,LM-35,25000000
500,LK-35,19075190
500,LL-35,25000000
500,LN-35,25000000
500,LP-35,7094376
500,LO-34,25000000
500,LK-34,2522942
500,LM-34,25000000
500,LL-34,12657933
500,LN-34,25000000
500,LP-34,5683557
500,LM-33,22517984
500,LO-33,24994938
500,LP-33,1705496
500,LN-33,24875349
500,LM-32,2981452
500,LO-32,14248892
500,LN-32,6921330
500,LM-28,2657
500,LM-27,162
500,LM-26,820
500,LN-26,2839
500,LN-25,2505
500,JQ-27,24271398
500,JO-27,25000000
500,JN-27,25000000
500,JR-27,110471
500,JP-27,25000000
500,JO-26,25000000
500,JG-27,25000000
500,JM-27,25000000
500,JK-27,25000000
500,JE-27,3781502
500,JF-27,24148958
500,JJ-27,25000000
500,JL-27,25000000
500,JH-27,25000000
500,JG-26,25000000
500,JQ-26,17415967
500,JM-26,25000000
500,JN-26,25000000
500,JP-26,25000000
500,JO-25,25000000
500,JK-26,25000000
500,JE-26,19261966
500,JI-26,25000000
500,JJ-26,25000000
500,JD-26,15490955
500,JL-26,25000000
500,JH-26,23614130
500,JF-26,25000000
500,JM-25,25000000
500,JI-25,25000000
500,JQ-25,5611976
500,JN-25,25000000
500,JP-25,22040100
500,JO-24,25000000
500,JG-25,15273902
500,JE-25,25000000
500,JK-25,25000000
500,JL-25,25000000
500,JJ-25,20177565
500,JD-25,25000000
500,JF-25,22739800
500,JH-25,24742221
500,JK-24,18786943
500,JG-24,7310414
500,JP-24,10271022
500,JN-24,25000000
500,JO-23,24959695
500,JM-24,25000000
500,JI-24,9863124
500,JE-24,25000000
500,JD-24,25000000
500,JF-24,14921680
500,JH-24,9906438
500,JL-24,23739280
500,JJ-24,20365103
500,JI-23,25000000
500,JE-23,23497642
500,JP-23,244595
500,JN-23,25000000
500,JO-22,15000560
500,JM-23,25000000
500,JK-23,25000000
500,JG-23,12091592
500,JD-23,16452197
500,JF-23,483477
500,JH-23,25000000
500,JL-23,25000000
500,JJ-23,25000000
500,JM-22,25000000
500,JI-22,25000000
500,JN-22,25000000
500,JO-21,1109711
500,JG-22,21860379
500,JK-22,25000000
500,JE-22,14679
500,JJ-22,25000000
500,JH-22,25000000
500,JF-22,9358650
500,JL-22,25000000
500,JM-21,25000000
500,JI-21,25000000
500,JG-21,21647263
500,JK-21,25000000
500,JE-21,11467748
500,JL-21,21893500
500,JJ-21,25000000
500,JF-21,25000000
500,JH-21,25000000
500,JK-20,15841471
500,JE-20,16321698
500,LN-24,2040
500,LP-21,143508
500,KY-18,3334603
500,LF-19,5238723
500,LD-19,1876837
500,LH-19,8360823
500,LG-18,21223441
500,LA-18,8165772
500,LI-18,23602472
500,LC-18,13329356
500,LE-18,17840963
500,LD-18,25000000
500,LJ-18,25000000
500,LF-18,25000000
500,LH-18,25000000
500,LB-18,24109435
500,LE-17,25000000
500,KZ-18,20102921
500,KX-18,14201733
500,KW-17,16727492
500,LO-20,11758995
500,LM-20,655042
500,LN-20,20790785
500,LL-20,2714170
500,LP-20,5727274
500,LK-19,5685924
500,LM-19,24293559
500,LO-19,24970975
500,LP-19,13520534
500,LJ-19,12132880
500,LN-19,25000000
500,LL-19,24999257
500,LO-18,25000000
500,LM-18,25000000
500,LK-18,25000000
500,LP-18,14307241
500,LL-18,25000000
500,LN-18,25000000
500,LM-17,25000000
500,LK-17,25000000
500,JN-21,13309059
500,JG-20,25000000
500,JI-20,22183071
500,JM-20,24782555
500,JF-20,24853354
500,JJ-20,21625251
500,JL-20,18992994
500,JH-20,24518071
500,JE-19,1509268
500,JG-19,25000000
500,JM-19,10874337
500,JK-19,1168521
500,JI-19,11119744
500,JH-19,10291326
500,JF-19,7577235
500,JJ-19,11320971
500,JL-19,17036613
500,JG-18,8912655
500,JI-18,2297583
500,JL-18,534718
500,JM-15,5325605
500,JL-16,2240692
500,JL-15,434155
500,JM-14,142594
500,LO-17,22938509
500,LN-17,25000000
500,LL-17,24999999
500,LJ-17,25000000
500,LP-17,1184329
500,LM-16,25000000
500,LO-16,25000000
500,LK-16,25000000
500,LJ-16,25000000
500,LL-16,25000000
500,LP-16,15467147
500,LN-16,25000000
500,LO-15,25000000
500,LK-15,25000000
500,LM-15,25000000
500,LQ-15,110294
500,LJ-15,25000000
500,LN-15,25000000
500,LP-15,24029692
500,LL-15,24999999
500,LM-14,25000000
500,LQ-14,2050934
500,LK-14,25000000
500,LO-14,25000000
500,LC-17,25000000
500,LA-17,25000000
500,LI-17,25000000
500,LG-17,25000000
500,KZ-17,25000000
500,LF-17,25000000
500,LD-17,25000000
500,LB-17,25000000
500,LH-17,25000000
500,LE-16,25000000
500,KY-17,25000000
500,KV-17,16102175
500,KX-17,25000000
500,KU-16,15476858
500,LG-16,25000000
500,LA-16,25000000
500,LI-16,25000000
500,LC-16,25000000
500,KZ-16,25000000
500,LF-16,25000000
500,LD-16,25000000
500,LH-16,25000000
500,LB-16,25000000
500,LI-15,25000000
500,KW-16,25000000
500,KY-16,25000000
500,KX-16,25000000
500,KV-16,25000000
500,KT-16,14851541
500,KW-15,25000000
500,KS-15,14226224
500,KU-15,25000000
500,KY-15,25000000
500,KT-15,25000000
500,KX-15,25000000
500,KV-15,25000000
500,KZ-15,25000000
500,KR-15,10260202
500,KU-14,25000000
500,KY-14,25000000
500,KS-14,18327371
500,LA-15,25000000
500,LE-15,25000000
500,LC-15,25000000
500,LG-15,25000000
500,LD-15,25000000
500,LH-15,25000000
500,LB-15,25000000
500,LF-15,25000000
500,LG-14,25000000
500,LC-14,25000000
500,LE-14,25000000
500,LI-14,25000000
500,LA-14,25000000
500,LH-14,25000000
500,LF-14,25000000
500,LD-14,25000000
500,LB-14,25000000
500,KZ-14,25000000
500,LE-13,25000000
500,LI-13,25000000
500,KW-14,25000000
500,KV-14,25000000
500,KX-14,25000000
500,KR-14,958852
500,KT-14,25000000
500,KU-13,25000000
500,KQ-13,189001
500,KS-13,3060193
500,KY-13,25000000
500,KW-13,25000000
500,LG-13,24716325
500,LA-13,25000000
500,LC-13,25000000
500,LF-13,25000000
500,LB-13,25000000
500,LD-13,25000000
500,LH-13,18310339
500,LE-12,25000000
500,LG-12,25000000
500,LI-12,25000000
500,KR-13,935040
500,KX-13,25000000
500,KT-13,21320963
500,KV-13,25000000
500,KZ-13,25000000
500,KW-12,25000000
500,KY-12,25000000
500,KS-12,655360
500,KU-12,23713123
500,KR-12,145260
500,KX-12,25000000
500,KT-12,5467837
500,KV-12,25000000
500,KY-11,25000000
500,KW-11,25000000
500,KS-11,2976297
500,KU-11,22597437
500,LA-12,25000000
500,LC-12,25000000
500,LH-12,12703503
500,LF-12,25000000
500,KZ-12,25000000
500,LD-12,25000000
500,LB-12,25000000
500,LE-11,25000000
500,LG-11,23135761
500,LA-11,25000000
500,LI-11,22651037
500,LC-11,25000000
500,LD-11,25000000
500,LB-11,25000000
500,KZ-11,25000000
500,LF-11,25000000
500,LH-11,5272885
500,LI-10,13506413
500,LA-10,25000000
500,LG-10,15784161
500,LP-14,24364221
500,LJ-14,25000000
500,LN-14,25000000
500,LL-14,25000000
500,LK-13,25000000
500,LO-13,25000000
500,LQ-13,32383
500,LM-13,25000000
500,LP-13,13841065
500,LJ-13,25000000
500,LL-13,25000000
500,LN-13,25000000
500,LM-12,25000000
500,LO-12,25000000
500,LK-12,25000000
500,LJ-12,25000000
500,LP-12,1154666
500,LN-12,25000000
500,LL-12,24999999
500,LM-11,25000000
500,LO-11,12366453
500,LK-11,25000000
500,LL-11,25000000
500,LN-11,18477145
500,LJ-11,23199728
500,LK-10,18736370
500,LM-10,18226088
500,JV-13,1005431
500,JT-13,152199
500,JU-12,12545808
500,JV-12,14078390
500,JT-12,4845807
500,JU-11,6229015
500,LJ-10,4835101
500,LL-10,11962826
500,KT-11,19064
500,KX-11,25000000
500,KV-11,25000000
500,KS-10,286969
500,KY-10,25000000
500,KU-10,15722050
500,KW-10,25000000
500,LC-10,25000000
500,LE-10,25000000
500,LB-10,25000000
500,LD-10,25000000
500,LH-10,914
500,LF-10,12136996
500,LA-9,25000000
500,LC-9,25000000
500,LG-9,271193
500,LE-9,20835675
500,KV-10,25000000
500,KZ-10,25000000
500,KX-10,25000000
500,KY-9,23578450
500,KW-9,23965274
500,KU-9,2860397
500,KS-9,132639
500,KV-9,19446193
500,LD-9,15213523
500,KZ-9,25000000
500,LB-9,24997864
500,LF-9,130228
500,LC-8,16850016
500,LA-8,23124895
500,KX-9,16031109
500,KT-9,53489
500,KY-8,25000000
500,KW-8,14055428
500,KS-8,17679
500,KZ-8,12582226
500,KT-8,97979
500,LB-8,25000000
500,LD-8,890296
500,LC-7,23302112
500,LA-7,17415851
500,KV-8,2718532
500,KX-8,21118756
500,KY-7,16047889
500,KW-7,4523621
500,LB-7,25000000
500,LD-7,284317
500,LA-6,10811735
500,LC-6,12373556
500,LB-6,10780955
500,KX-7,22340097
500,KW-6,4026614
500,KY-6,6163743
500,KZ-6,81143
500,KX-6,8997326
411,LJ-10,861633
500,JE-116,25000000
500,JG-116,25000000
500,JM-116,25000000
500,JI-116,23847365
500,JK-116,25000000
500,JF-116,25000000
500,JD-116,25000000
500,JL-116,25000000
500,JH-116,16175303
500,JJ-116,25000000
500,JO-116,25000000
500,JQ-116,25000000
500,JS-116,24999999
500,JR-116,25000000
500,JT-116,9494228
500,JN-116,25000000
500,JP-116,25000000
500,JO-115,25000000
500,JK-115,25000000
500,JG-115,25000000
500,JM-115,25000000
500,JI-115,23903847
500,JE-115,25000000
500,JJ-115,25000000
500,JL-115,25000000
500,JD-115,25000000
500,JH-115,19971149
500,JF-115,25000000
500,JQ-115,25000000
500,JS-115,25000000
500,JT-115,12831532
500,JP-115,25000000
500,JR-115,25000000
500,JN-115,25000000
500,JO-114,25000000
500,JE-114,25000000
500,JI-114,20413540
500,JG-114,25000000
500,JK-114,25000000
500,JM-114,25000000
500,JF-114,25000000
500,JJ-114,25000000
500,JD-114,25000000
500,JL-114,25000000
500,JH-114,24421590
500,JQ-114,25000000
500,JS-114,25000000
500,JN-114,25000000
500,JR-114,25000000
500,JT-114,19884582
500,JV-114,121631
500,JP-114,25000000
500,JS-113,24999999
500,JM-113,25000000
500,JK-113,25000000
500,JI-113,23086737
500,JG-113,25000000
500,JE-113,25000000
500,JF-113,25000000
500,JL-113,25000000
500,JD-113,25000000
500,JJ-113,25000000
500,JH-113,25000000
500,IW-116,17168026
500,JC-116,25000000
500,JA-116,25000000
500,IY-116,25000000
500,IX-116,14719811
500,IT-116,5856
500,JB-116,25000000
500,IZ-116,25000000
500,IE-116,25000000
500,IA-116,18750481
500,II-116,10460381
500,IC-116,8184711
500,IG-116,25000000
500,IB-116,2382053
500,ID-116,25000000
500,IH-116,25000000
500,IF-116,25000000
500,IJ-116,25000000
500,IS-116,20421706
500,IQ-116,23889246
500,IK-116,25000000
500,IO-116,15640325
500,IM-116,25000000
500,IR-116,25000000
500,IL-116,25000000
500,IP-116,10521267
500,IN-116,25000000
500,IK-115,25000000
500,II-115,25000000
500,IG-115,25000000
500,IE-115,25000000
500,IC-115,24191932
500,IF-115,25000000
500,IH-115,25000000
500,IB-115,9833535
500,IJ-115,25000000
500,ID-115,25000000
500,IM-115,25000000
500,IS-115,16905394
500,IO-115,21063349
500,IQ-115,25000000
500,IN-115,25000000
500,IL-115,25000000
500,IR-115,25000000
500,IP-115,25000000
500,IT-115,11629
500,IQ-114,20965405
500,JC-115,25000000
500,IW-115,6413021
500,IY-115,24986433
500,JA-115,25000000
500,IX-115,24818460
500,IZ-115,25000000
500,JB-115,25000000
500,JA-114,25000000
500,IC-114,25000000
500,IE-114,25000000
500,II-114,25000000
500,IG-114,25000000
500,IJ-114,25000000
500,IF-114,25000000
500,IB-114,12582043
500,ID-114,25000000
500,IH-114,25000000
500,JC-114,25000000
500,IU-114,1664314
500,IW-114,4538720
500,IY-114,25000000
500,IX-114,24354806
500,IT-114,17259982
500,JB-114,25000000
500,IZ-114,25000000
500,IW-113,257561
500,IM-114,25000000
500,IO-114,25000000
500,IS-114,3645650
500,IK-114,25000000
500,IP-114,25000000
500,IR-114,9955012
500,IN-114,25000000
500,IL-114,25000000
500,IQ-113,25000000
500,IM-113,25000000
500,IG-113,25000000
500,IC-113,25000000
500,II-113,25000000
500,IA-113,340746
500,IE-113,25000000
500,IH-113,25000000
500,IF-113,25000000
500,IJ-113,25000000
500,IB-113,3999467
500,ID-113,25000000
500,HY-116,221939
500,HZ-116,3217861
500,GW-115,25000000
500,HC-115,21823373
500,HA-115,25000000
500,GY-115,25000000
500,HD-115,2204913
500,GX-115,25000000
500,GZ-115,25000000
500,HB-115,20134439
500,HA-114,25000000
500,GY-114,25000000
500,HB-114,4228766
500,GZ-114,25000000
500,GX-114,25000000
500,HQ-113,356028
500,GW-113,25000000
500,HA-113,7254581
500,GY-113,25000000
500,GZ-113,9612627
500,GX-113,25000000
500,GY-112,10111808
500,HY-113,5128174
500,HX-113,6504423
500,HR-113,1279700
500,HZ-113,20362426
500,HY-112,25000000
500,IU-113,8677640
500,JA-113,25000000
500,JC-113,25000000
500,IY-113,25000000
500,JB-113,25000000
500,IX-113,23235810
500,IZ-113,25000000
500,IT-113,25000000
500,IW-112,149529
500,IO-113,25000000
500,IK-113,25000000
500,IS-113,8971778
500,IL-113,25000000
500,IR-113,3773769
500,IN-113,25000000
500,IP-113,25000000
500,IM-112,25000000
500,IK-112,25000000
500,IO-112,25000000
500,IC-112,14235957
500,IG-112,25000000
500,IA-112,21010224
500,IE-112,25000000
500,II-112,25000000
500,IJ-112,25000000
500,IH-112,25000000
500,ID-112,13733956
500,IF-112,25000000
500,IB-112,6866034
500,IQ-112,22706920
500,IS-112,21250573
500,IP-112,25000000
500,IL-112,25000000
500,IN-112,25000000
500,IT-112,25000000
500,IR-112,3094137
500,IS-111,25000000
500,IM-111,25000000
500,IQ-111,16205582
500,JC-112,25000000
500,JA-112,25000000
500,IY-112,25000000
500,IU-112,14497786
500,JB-112,25000000
500,IX-112,16543258
500,IZ-112,25000000
500,JC-111,25000000
500,IU-111,20116769
500,IE-111,23111555
500,IG-111,25000000
500,II-111,25000000
500,IA-111,24999999
500,IH-111,25000000
500,ID-111,364332
500,IF-111,25000000
500,IJ-111,25000000
500,IB-111,9853592
500,JA-111,25000000
500,IY-111,25000000
500,IX-111,2350302
500,IV-111,509796
500,IZ-111,25000000
500,IT-111,25000000
500,JB-111,25000000
500,IU-110,24999921
500,IK-111,25000000
500,IO-111,25000000
500,IL-111,25000000
500,IR-111,8471010
500,IP-111,25000000
500,IN-111,25000000
500,IK-110,25000000
500,IM-110,25000000
500,IQ-110,11973623
500,IS-110,25000000
500,IO-110,25000000
500,IR-110,9263016
500,IL-110,25000000
500,IJ-110,25000000
500,IP-110,25000000
500,IN-110,25000000
500,IO-109,25000000
500,IM-109,25000000
500,IK-109,25000000
500,IS-109,25000000
500,IG-110,25000000
500,IE-110,24528986
500,IA-110,25000000
500,II-110,25000000
500,ID-110,6250616
500,IH-110,25000000
500,IF-110,25000000
500,IB-110,6824222
500,IA-109,25000000
500,JU-113,21073921
500,JQ-113,25000000
500,JO-113,25000000
500,JN-113,25000000
500,JP-113,25000000
500,JR-113,25000000
500,JV-113,354040
500,JT-113,24774369
500,JQ-112,25000000
500,JO-112,25000000
500,JG-112,25000000
500,JI-112,25000000
500,JE-112,25000000
500,JK-112,25000000
500,JM-112,25000000
500,JJ-112,25000000
500,JD-112,25000000
500,JF-112,25000000
500,JH-112,25000000
500,JL-112,25000000
500,JU-112,19995262
500,JS-112,14646851
500,JP-112,25000000
500,JR-112,18460358
500,JT-112,14810720
500,JN-112,25000000
500,JO-111,25000000
500,JQ-111,25000000
500,JE-111,25000000
500,JK-111,25000000
500,JG-111,25000000
500,JI-111,25000000
500,JM-111,25000000
500,JJ-111,25000000
500,JD-111,25000000
500,JH-111,25000000
500,JF-111,25000000
500,JL-111,25000000
500,JU-111,14125155
500,JS-111,6532076
500,JT-111,25000000
500,JP-111,24999018
500,JN-111,25000000
500,JR-111,3786846
500,JS-110,25000000
500,JM-110,25000000
500,JQ-110,10088216
500,JG-110,25000000
500,JK-110,25000000
500,JI-110,25000000
500,JE-110,25000000
500,JF-110,25000000
500,JJ-110,25000000
500,JH-110,25000000
500,JL-110,25000000
500,JD-110,25000000
500,JI-109,25000000
500,JO-110,23906213
500,JU-110,8141581
500,JP-110,1421699
500,JT-110,24999999
500,JR-110,11164741
500,JN-110,24475393
500,JQ-109,13546242
500,JU-109,2709976
500,JS-109,15101854
500,HP-112,5077198
500,GX-112,2852354
500,HQ-112,5821303
500,HS-112,11988199
500,HX-112,23761930
500,HZ-112,25000000
500,HT-112,5418738
500,HR-112,19645771
500,HY-111,25000000
500,HP-111,16658409
500,HQ-111,25000000
500,HW-111,11519496
500,HS-111,25000000
500,HV-111,1192482
500,HZ-111,25000000
500,HX-111,25000000
500,HR-111,25000000
500,HT-111,8375795
500,HQ-110,25000000
500,HO-110,4338894
500,HP-110,25000000
500,HS-110,25000000
500,HY-110,25000000
500,HW-110,25000000
500,HV-110,9211914
500,HX-110,25000000
500,HR-110,25000000
500,HZ-110,25000000
500,HT-110,1925476
500,HW-109,25000000
500,HO-109,18193461
500,HQ-109,25000000
500,HP-109,25000000
500,GI-112,13520058
500,GG-112,25000000
500,GK-112,24958002
500,GE-112,25000000
500,GH-112,22944048
500,GD-112,25000000
500,GL-112,14453626
500,GF-112,25000000
500,GJ-112,7398973
500,GU-112,2244414
500,GV-112,1591366
500,FU-111,2635202
500,GA-111,25000000
500,FW-111,3697721
500,GC-111,25000000
500,FY-111,25000000
500,FV-111,6535335
500,GB-111,25000000
500,FZ-111,25000000
500,FX-111,22217277
500,FW-110,24632980
500,GK-111,188672
500,GI-111,123782
500,GE-111,25000000
500,GG-111,25000000
500,GD-111,25000000
500,GF-111,25000000
500,GH-111,18722803
500,GL-111,18905
500,GE-110,25000000
500,GG-110,25000000
500,GI-110,2277121
500,GF-110,25000000
500,GD-110,25000000
500,GH-110,24999999
500,GI-109,15149645
500,GC-110,25000000
500,GA-110,25000000
500,FY-110,25000000
500,FU-110,23529529
500,FZ-110,25000000
500,FX-110,25000000
500,FV-110,23626218
500,GB-110,24187038
500,FW-109,25000000
500,FY-109,25000000
500,GG-109,25000000
500,GE-109,25000000
500,GF-109,25000000
500,GH-109,25000000
500,GD-109,25000000
500,JC-110,25000000
500,JA-110,24689169
500,IY-110,8819131
500,IT-110,25000000
500,JB-110,23510708
500,IV-110,14414632
500,IZ-110,4269560
500,JC-109,21282063
500,IU-109,25000000
500,JA-109,1369968
500,IW-109,2238625
500,IZ-109,1455632
500,JB-109,204676
500,IV-109,25000000
500,IY-108,6837819
500,IU-108,25000000
500,JA-108,1798852
500,IQ-109,13059653
500,IJ-109,25000000
500,IP-109,25000000
500,IL-109,25000000
500,IN-109,25000000
500,IR-109,9559710
500,IT-109,25000000
500,IO-108,25000000
500,IK-108,25000000
500,IS-108,25000000
500,IE-109,25000000
500,IG-109,25000000
500,II-109,25000000
500,IH-109,25000000
500,ID-109,18766343
500,IB-109,1683884
500,IF-109,25000000
500,II-108,25000000
500,IG-108,25000000
500,IW-108,4975349
500,JC-108,100564
500,IZ-108,24788453
500,JB-108,1361088
500,IV-108,24715153
500,IX-108,23572
500,IY-107,3787205
500,JC-107,620358
500,IW-107,4069820
500,IU-107,25000000
500,IA-108,16254273
500,IC-108,6858516
500,IE-108,25000000
500,IH-108,25000000
500,ID-108,25000000
500,IB-108,9862098
500,IF-108,25000000
500,IA-107,21695886
500,II-107,25000000
500,IC-107,24786454
500,IQ-108,8279630
500,IM-108,25000000
500,IL-108,25000000
500,IR-108,14688705
500,IN-108,25000000
500,IJ-108,25000000
500,IP-108,25000000
500,IT-108,25000000
500,IM-107,25000000
500,IQ-107,12131887
500,IE-107,25000000
500,IG-107,25000000
500,ID-107,25000000
500,IF-107,25000000
500,IH-107,25000000
500,IB-107,25000000
500,IJ-107,25000000
500,IC-106,25000000
500,IE-106,25000000
500,IA-106,24999999
500,IK-107,25000000
500,IO-107,25000000
500,IS-107,25000000
500,IP-107,25000000
500,IR-107,9327769
500,IN-107,25000000
500,IL-107,25000000
500,IT-107,25000000
500,IS-106,24854329
500,IQ-106,25000000
500,JA-107,24510948
500,IZ-107,23574019
500,JB-107,24213414
500,IV-107,21407587
500,IX-107,14178885
500,JC-106,21021363
500,JA-106,25000000
500,IW-106,16996842
500,IY-106,411512
500,IU-106,25000000
500,HY-109,25000000
500,HS-109,13411931
500,HZ-109,25000000
500,HX-109,25000000
500,HR-109,15837397
500,HV-109,6093749
500,HN-109,699108
500,HQ-108,21609295
500,HO-108,8304365
500,HP-108,11864794
500,HW-108,21801507
500,HY-108,25000000
500,HX-108,25000000
500,HV-108,1339506
500,HZ-108,24987919
500,HW-107,25000000
500,HY-107,25000000
500,HQ-107,190886
500,HU-107,7473
500,HV-107,22209684
500,HX-107,25000000
500,HZ-107,25000000
500,HU-106,16831661
500,HW-106,25000000
500,HY-106,25000000
500,HV-106,25000000
500,HZ-106,25000000
500,HX-106,25000000
500,HT-106,3040790
500,HY-105,21027711
500,HU-105,11799356
500,HW-105,18436281
500,HZ-105,17715434
500,HT-105,366597
500,HV-105,7172518
500,HX-105,3232121
500,HY-104,1315179
500,HX-104,15729347
500,HZ-104,9937558
500,HW-103,19462416
500,HY-103,24965386
500,HT-103,458576
500,HV-103,10981292
500,HX-103,25000000
500,HZ-103,25000000
500,HW-102,23422337
500,HS-102,100883
500,HY-102,21992198
500,HQ-102,9458761
500,FQ-115,25000000
500,FS-115,10466344
500,FO-115,5350672
500,FR-115,17833656
500,FP-115,17757098
500,ES-115,25000000
500,EQ-115,18211468
500,ET-115,14320170
500,ER-115,25000000
500,EQ-114,19157640
500,ES-114,25000000
500,ER-114,25000000
500,ET-114,20574087
500,FQ-114,12113394
500,FP-114,28802
500,EQ-113,12294646
500,EU-113,4664014
500,ES-113,25000000
500,ET-113,25000000
500,ER-113,25000000
500,EU-112,8416892
500,ES-112,25000000
500,EQ-112,5467704
500,ET-112,25000000
500,ER-112,24623668
500,EP-115,252826
500,FW-115,7440884
500,FY-115,25000000
500,GC-115,25000000
500,GA-115,25000000
500,FX-115,25000000
500,GB-115,25000000
500,FZ-115,25000000
500,GI-115,25000000
500,GE-115,25000000
500,GK-115,25000000
500,GG-115,25000000
500,GM-115,20614607
500,GJ-115,25000000
500,GH-115,24999999
500,GF-115,25000000
500,GL-115,25000000
500,GD-115,25000000
500,GO-115,1358
500,GU-115,5462264
500,GN-115,4183157
500,GV-115,25000000
500,FU-114,1743294
500,GC-114,25000000
500,FY-114,25000000
500,GA-114,25000000
500,FW-114,8400797
500,FX-114,25000000
500,FT-114,1817400
500,GB-114,25000000
500,FV-114,19562869
500,FZ-114,25000000
500,GK-114,25000000
500,GG-114,25000000
500,GE-114,25000000
500,GM-114,25000000
500,GI-114,25000000
500,GH-114,25000000
500,GJ-114,25000000
500,GD-114,25000000
500,GL-114,25000000
500,GF-114,25000000
500,GU-114,4416472
500,GW-114,25000000
500,GV-114,25000000
500,GN-114,10572767
500,GA-113,25000000
500,FU-113,14344811
500,FY-113,25000000
500,GC-113,25000000
500,FW-113,19076962
500,FZ-113,25000000
500,GB-113,25000000
500,FX-113,25000000
500,FV-113,3010738
500,GI-113,25000000
500,GG-113,25000000
500,GE-113,25000000
500,GM-113,20624695
500,GK-113,25000000
500,GJ-113,24977224
500,GL-113,23683989
500,GH-113,24999999
500,GD-113,25000000
500,GF-113,25000000
500,GU-113,4617677
500,GV-113,19656652
500,GW-112,19900632
500,FW-112,2024591
500,FY-112,25000000
500,GA-112,25000000
500,GC-112,25000000
500,FZ-112,25000000
500,GB-112,25000000
500,FX-112,16379112
500,EQ-111,485963
500,EU-111,6793179
500,ES-111,25000000
500,ET-111,22379528
500,ER-111,19810815
500,FT-111,5674083
500,ES-110,24526713
500,EU-110,402260
500,ER-110,13015873
500,ET-110,2808439
500,FT-110,8579766
500,FP-110,1480646
500,FQ-109,19983609
500,FP-109,2903041
500,FR-109,14604343
500,ES-109,16570740
500,ER-109,5936120
500,FQ-108,15863923
500,FS-108,2788934
500,FR-108,25000000
500,ES-108,2241250
500,FQ-107,1458814
500,FS-107,16009978
500,FR-107,17026418
500,FS-106,25000000
500,FR-106,4451606
500,FU-109,16507074
500,GC-109,25000000
500,GA-109,25000000
500,FX-109,25000000
500,GB-109,10667072
500,FV-109,22312974
500,FZ-109,25000000
500,GA-108,24381155
500,FY-108,25000000
500,FU-108,1361742
500,FW-108,25000000
500,GC-108,18808444
500,FZ-108,25000000
500,FX-108,25000000
500,GB-108,7508425
500,FV-108,16463048
500,FY-107,25000000
500,FW-107,25000000
500,GA-107,20839710
500,GC-107,13109503
