species,pu,amount
215,LM-379,25000000
215,LM-380,25000000
215,LN-368,4288813
215,LN-369,1216809
215,LN-370,11227907
215,LN-371,6732101
215,LN-372,15663265
215,LN-373,12492525
215,LN-374,24270335
215,LN-375,25000000
215,LN-376,25000000
215,LN-377,25000000
215,LN-378,25000000
215,LN-379,25000000
215,LN-380,25000000
215,LO-368,12232793
215,LO-369,23655538
215,LO-370,18334583
215,LO-371,4261208
215,LO-372,484439
215,LO-373,19933802
215,LO-374,25000000
215,LO-375,25000000
215,LO-376,25000000
215,LO-377,25000000
215,LO-378,25000000
215,LO-379,25000000
215,LO-380,25000000
215,LP-368,24931605
215,LP-369,10503785
215,LP-370,21542697
215,LP-371,13923748
215,LP-372,2340158
215,LP-373,12008565
215,LP-374,24973797
215,LP-375,25000000
215,LP-376,25000000
215,LP-377,25000000
215,LP-378,25000000
215,LP-379,25000000
215,LP-380,25000000
215,LQ-368,15599154
215,LQ-369,7671281
215,LQ-370,24712117
215,LQ-371,9642240
215,LQ-372,1631305
215,LQ-373,21060636
215,LQ-374,25000000
215,LQ-375,25000000
215,LQ-376,25000000
215,LQ-377,25000000
215,LQ-378,25000000
215,LQ-379,25000000
215,LQ-380,25000000
215,LR-368,24775088
215,LR-369,6906168
215,LR-370,24886840
215,LR-371,19459822
215,LR-373,6931611
215,LR-374,24225381
215,LR-375,25000000
215,LR-376,25000000
215,LR-377,25000000
215,LR-378,25000000
215,LR-379,25000000
215,LR-380,25000000
215,LS-368,24487560
215,LS-369,24642811
215,LS-370,25000000
215,LS-371,4054191
215,LS-372,4215221
215,LS-373,20096453
215,LS-374,25000000
215,LS-375,25000000
215,LS-376,25000000
215,LS-377,25000000
215,LS-378,25000000
215,LS-379,25000000
215,LS-380,25000000
215,LT-368,17132764
215,LT-369,22370391
215,LT-370,23729661
215,LT-371,21501781
215,LT-372,23500559
215,LT-373,23657491
215,LT-374,23308421
215,LT-375,19751547
215,LT-376,15370577
215,LT-377,10957894
215,LT-378,6928573
215,LT-379,6198252
215,LT-380,6226504
215,LU-369,813659
215,LU-370,858104
215,LU-371,903731
215,LU-372,950539
215,LU-373,998530
215,LU-374,86264
401,JW-339,93609
401,JW-340,7035795
401,JW-341,14242349
401,JX-341,6113428
401,JY-341,203969
401,KG-341,1708169
401,KH-336,6567991
401,KH-337,1769594
401,KI-335,15742023
401,KI-336,25000000
401,KI-337,19464948
401,KI-338,14239656
401,KI-339,12827796
401,KI-340,19706517
401,KI-341,15830995
401,KJ-335,2038025
401,KJ-336,25000000
401,KJ-337,25000000
401,KJ-338,25000000
401,KJ-339,25000000
401,KJ-340,25000000
401,KJ-341,25000000
401,KK-335,16056065
401,KK-336,25000000
401,KK-337,25000000
401,KK-338,25000000
401,KK-339,25000000
401,KK-340,25000000
401,KK-341,25000000
401,KL-335,2157740
401,KL-336,25000000
401,KL-337,25000000
401,KL-338,25000000
401,KL-339,25000000
401,KL-340,25000000
401,KL-341,25000000
401,KM-335,16228682
401,KM-336,25000000
401,KM-337,25000000
401,KM-338,25000000
401,KM-339,25000000
401,KM-340,25000000
401,KM-341,25000000
401,KN-335,2278599
401,KN-336,25000000
401,KN-337,25000000
401,KN-338,25000000
401,KN-339,25000000
401,KN-340,25000000
401,KN-341,25000000
401,KO-335,16400155
401,KO-336,25000000
401,KO-337,25000000
401,KO-338,25000000
401,KO-339,25000000
401,KO-340,25000000
401,KO-341,25000000
401,KP-335,2400601
401,KP-336,25000000
401,KP-337,25000000
401,KP-338,24999999
401,KP-339,25000000
401,KP-340,24999999
401,KP-341,25000000
401,KQ-335,16570484
401,KQ-336,25000000
401,KQ-337,25000000
401,KQ-338,25000000
401,KQ-339,25000000
401,KQ-340,25000000
401,KQ-341,25000000
401,KR-335,2523748
401,KR-336,25000000
401,KR-337,25000000
401,KR-338,25000000
401,KR-339,25000000
401,KR-340,25000000
401,KR-341,25000000
401,KS-335,16739669
401,KS-336,25000000
401,KS-337,25000000
401,KS-338,25000000
401,KS-339,25000000
401,KS-340,25000000
401,KS-341,25000000
401,KT-335,2648039
401,KT-336,25000000
401,KT-337,25000000
401,KT-338,25000000
401,KT-339,25000000
401,KT-340,25000000
401,KT-341,25000000
401,KU-335,16907711
401,KU-336,25000000
401,KU-337,25000000
401,KU-338,25000000
401,KU-339,25000000
401,KU-340,25000000
401,KU-341,25000000
401,KV-335,2773473
401,KV-336,25000000
401,KV-337,25000000
401,KV-338,25000000
401,KV-339,25000000
401,KV-340,25000000
401,KV-341,25000000
401,KW-335,17074608
401,KW-336,25000000
401,KW-337,25000000
401,KW-338,25000000
401,KW-339,25000000
401,KW-340,25000000
401,KW-341,25000000
401,KX-335,2900051
401,KX-336,25000000
401,KX-337,25000000
401,KX-338,25000000
401,KX-339,25000000
401,KX-340,25000000
401,KX-341,25000000
401,KY-335,17240361
401,KY-336,25000000
401,KY-337,25000000
401,KY-338,25000000
401,KY-339,25000000
401,KY-340,25000000
401,KY-341,25000000
401,KZ-335,3027774
401,KZ-336,25000000
401,KZ-337,25000000
401,KZ-338,25000000
401,KZ-339,25000000
401,KZ-340,25000000
401,KZ-341,25000000
401,LA-335,17388155
401,LA-336,25000000
401,LA-337,25000000
401,LA-338,25000000
401,LA-339,25000000
401,LA-340,25000000
401,LA-341,25000000
401,LB-335,3048693
401,LB-336,25000000
401,LB-337,25000000
401,LB-338,25000000
401,LB-339,25000000
401,LB-340,25000000
401,LB-341,25000000
401,LC-335,6542877
401,LC-336,25000000
401,LC-337,25000000
401,LC-338,25000000
401,LC-339,25000000
401,LC-340,25000000
401,LC-341,25000000
401,LD-336,3258065
401,LD-337,24488852
401,LD-338,25000000
401,LD-339,25000000
401,LD-340,25000000
401,LD-341,25000000
401,LE-336,875661
401,LE-337,22477010
401,LE-338,25000000
401,LE-339,25000000
401,LE-340,25000000
401,LE-341,25000000
401,LF-337,3884
401,LF-338,19337136
401,LF-339,25000000
401,LF-340,25000000
401,LF-341,25000000
401,LG-338,15851756
401,LG-339,25000000
401,LG-340,25000000
401,LG-341,25000000
401,LH-339,12364841
401,LH-340,25000000
401,LH-341,25000000
401,LI-339,8877925
401,LI-340,25000000
401,LI-341,25000000
401,LJ-340,5397695
401,LJ-341,24983091
401,LK-340,2312467
401,LK-341,23993027
401,LL-341,418911
401,JW-342,12819853
401,JW-343,11397356
401,JW-344,9974860
401,JW-345,8552363
401,JW-346,7129867
401,JW-347,5707370
401,JW-348,4294595
401,JW-349,2986201
401,JW-350,1899842
401,JW-351,1058085
401,JW-352,460929
401,JW-353,108374
401,JX-342,24525485
401,JX-343,25000000
401,JX-344,25000000
401,JX-345,25000000
401,JX-346,25000000
401,JX-347,25000000
401,JX-348,25000000
401,JX-349,24978744
401,JX-350,24754468
401,JX-351,24285591
401,JX-352,23572113
401,JX-353,22614034
401,JX-354,21411581
401,JY-342,14051469
401,JY-343,25000000
401,JY-344,25000000
401,JY-345,25000000
401,JY-346,25000000
401,JY-347,25000000
401,JY-348,25000000
401,JY-349,25000000
401,JY-350,25000000
401,JY-351,25000000
401,JY-352,25000000
401,JY-353,25000000
401,JY-354,25000000
401,JZ-343,4562573
401,JZ-344,25000000
401,JZ-345,25000000
401,JZ-346,25000000
401,JZ-347,25000000
401,JZ-348,25000000
401,JZ-349,25000000
401,JZ-350,25000000
401,JZ-351,25000000
401,JZ-352,25000000
401,JZ-353,25000000
401,JZ-354,25000000
401,KA-343,2147806
401,KA-344,13658270
401,KA-345,25000000
401,KA-346,25000000
401,KA-347,25000000
401,KA-348,25000000
401,KA-349,25000000
401,KA-350,25000000
401,KA-351,25000000
401,KA-352,25000000
401,KA-353,25000000
401,KA-354,25000000
401,KB-345,2196315
401,KB-346,14443141
401,KB-347,21764626
401,KB-348,25000000
401,KB-349,25000000
401,KB-350,25000000
401,KB-351,25000000
401,KB-352,25000000
401,KB-353,25000000
401,KB-354,25000000
401,KC-346,6240870
401,KC-347,9909970
401,KC-348,19946965
401,KC-349,25000000
401,KC-350,25000000
401,KC-351,25000000
401,KC-352,25000000
401,KC-353,25000000
401,KC-354,25000000
401,KD-343,62827
401,KD-344,3176775
401,KD-346,10317410
401,KD-347,25000000
401,KD-348,25000000
401,KD-349,25000000
401,KD-350,25000000
401,KD-351,25000000
401,KD-352,25000000
401,KD-353,25000000
401,KD-354,25000000
401,KE-343,18584985
401,KE-344,12541358
401,KE-345,13439417
401,KE-346,24896811
401,KE-347,25000000
401,KE-348,25000000
401,KE-349,25000000
401,KE-350,25000000
401,KE-351,25000000
401,KE-352,25000000
401,KE-353,25000000
401,KE-354,25000000
401,KF-342,9095876
401,KF-343,23773811
401,KF-344,25000000
401,KF-345,25000000
401,KF-346,25000000
401,KF-347,25000000
401,KF-348,25000000
401,KF-349,25000000
401,KF-350,25000000
401,KF-351,25000000
401,KF-352,25000000
401,KF-353,25000000
401,KF-354,25000000
401,KG-342,21709014
401,KG-343,25000000
401,KG-344,25000000
401,KG-345,25000000
401,KG-346,25000000
401,KG-347,25000000
401,KG-348,25000000
401,KG-349,25000000
401,KG-350,25000000
401,KG-351,25000000
401,KG-352,25000000
401,KG-353,25000000
401,KG-354,25000000
401,KH-342,4619318
401,KH-343,23106722
401,KH-344,25000000
401,KH-345,25000000
401,KH-346,25000000
401,KH-347,25000000
401,KH-348,25000000
401,KH-349,25000000
401,KH-350,25000000
401,KH-351,25000000
401,KH-352,25000000
401,KH-353,25000000
401,KH-354,25000000
401,KI-342,12647985
401,KI-343,24758063
401,KI-344,25000000
401,KI-345,25000000
401,KI-346,25000000
401,KI-347,25000000
401,KI-348,25000000
401,KI-349,25000000
401,KI-350,25000000
401,KI-351,25000000
401,KI-352,25000000
401,KI-353,25000000
401,KI-354,25000000
401,KJ-342,25000000
401,KJ-343,25000000
401,KJ-344,25000000
401,KJ-345,25000000
401,KJ-346,25000000
401,KJ-347,25000000
401,KJ-348,25000000
401,KJ-349,25000000
401,KJ-350,25000000
401,KJ-351,25000000
401,KJ-352,25000000
401,KJ-353,25000000
401,KJ-354,25000000
401,KK-342,25000000
401,KK-343,25000000
401,KK-344,25000000
401,KK-345,25000000
401,KK-346,25000000
401,KK-347,25000000
401,KK-348,25000000
401,KK-349,25000000
401,KK-350,25000000
401,KK-351,25000000
401,KK-352,25000000
401,KK-353,25000000
401,KK-354,25000000
401,KL-342,25000000
401,KL-343,25000000
401,KL-344,25000000
401,KL-345,25000000
401,KL-346,25000000
401,KL-347,25000000
401,KL-348,25000000
401,KL-349,25000000
401,KL-350,25000000
401,KL-351,25000000
401,KL-352,25000000
401,KL-353,25000000
401,KL-354,25000000
401,KM-342,25000000
401,KM-343,25000000
401,KM-344,25000000
401,KM-345,25000000
401,KM-346,25000000
401,KM-347,25000000
401,KM-348,25000000
401,KM-349,25000000
401,KM-350,25000000
401,KM-351,25000000
401,KM-352,25000000
401,KM-353,25000000
401,KM-354,25000000
401,KN-342,25000000
401,KN-343,25000000
401,KN-344,25000000
401,KN-345,25000000
401,KN-346,25000000
401,KN-347,25000000
401,KN-348,25000000
401,KN-349,25000000
401,KN-350,25000000
401,KN-351,25000000
401,KN-352,25000000
401,KN-353,25000000
401,KN-354,25000000
401,KO-342,25000000
401,KO-343,25000000
401,KO-344,25000000
401,KO-345,25000000
401,KO-346,25000000
401,KO-347,25000000
401,KO-348,25000000
401,KO-349,25000000
401,KO-350,25000000
401,KO-351,25000000
401,KO-352,25000000
401,KO-353,25000000
401,KO-354,25000000
401,KP-342,24999999
401,KP-343,25000000
401,KP-344,25000000
401,KP-345,24999999
401,KP-346,25000000
401,KP-347,24999999
401,KP-348,25000000
401,KP-349,25000000
401,KP-350,24999999
401,KP-351,25000000
401,KP-352,24999999
401,KP-353,25000000
401,KP-354,25000000
401,KQ-342,25000000
401,KQ-343,25000000
401,KQ-344,25000000
401,KQ-345,25000000
401,KQ-346,25000000
401,KQ-347,25000000
401,KQ-348,25000000
401,KQ-349,25000000
401,KQ-350,25000000
401,KQ-351,25000000
401,KQ-352,25000000
401,KQ-353,25000000
401,KQ-354,25000000
401,KR-342,25000000
401,KR-343,25000000
401,KR-344,25000000
401,KR-345,25000000
401,KR-346,25000000
401,KR-347,25000000
401,KR-348,25000000
401,KR-349,25000000
401,KR-350,25000000
401,KR-351,25000000
401,KR-352,25000000
401,KR-353,25000000
401,KR-354,25000000
401,KS-342,25000000
401,KS-343,25000000
401,KS-344,25000000
401,KS-345,25000000
401,KS-346,25000000
401,KS-347,25000000
401,KS-348,25000000
401,KS-349,25000000
401,KS-350,25000000
401,KS-351,25000000
401,KS-352,25000000
401,KS-353,25000000
401,KS-354,25000000
401,KT-342,25000000
401,KT-343,25000000
401,KT-344,25000000
401,KT-345,25000000
401,KT-346,25000000
401,KT-347,25000000
401,KT-348,25000000
401,KT-349,25000000
401,KT-350,25000000
401,KT-351,25000000
401,KT-352,25000000
401,KT-353,25000000
401,KT-354,25000000
401,KU-342,25000000
401,KU-343,25000000
401,KU-344,25000000
401,KU-345,25000000
401,KU-346,25000000
401,KU-347,25000000
401,KU-348,25000000
401,KU-349,25000000
401,KU-350,25000000
401,KU-351,25000000
401,KU-352,25000000
401,KU-353,25000000
401,KU-354,25000000
401,KV-342,25000000
401,KV-343,25000000
401,KV-344,25000000
401,KV-345,25000000
401,KV-346,25000000
401,KV-347,25000000
401,KV-348,25000000
401,KV-349,25000000
401,KV-350,25000000
215,KV-351,21251
401,KV-351,25000000
401,KV-352,25000000
401,KV-353,25000000
401,KV-354,25000000
401,KW-342,25000000
401,KW-343,25000000
401,KW-344,25000000
401,KW-345,25000000
401,KW-346,25000000
401,KW-347,25000000
401,KW-348,25000000
215,KW-349,1199989
401,KW-349,25000000
215,KW-350,9585178
401,KW-350,25000000
215,KW-351,5002672
401,KW-351,25000000
401,KW-352,25000000
401,KW-353,25000000
401,KW-354,25000000
401,KX-342,25000000
401,KX-343,25000000
401,KX-344,25000000
401,KX-345,25000000
401,KX-346,25000000
401,KX-347,25000000
401,KX-348,25000000
215,KX-349,8806277
401,KX-349,25000000
215,KX-350,20255422
401,KX-350,25000000
215,KX-351,19508272
401,KX-351,25000000
401,KX-352,25000000
401,KX-353,25000000
401,KX-354,25000000
401,KY-342,25000000
401,KY-343,25000000
401,KY-344,25000000
401,KY-345,25000000
401,KY-346,25000000
401,KY-347,25000000
215,KY-348,5594787
401,KY-348,25000000
215,KY-349,7126630
401,KY-349,25000000
215,KY-350,16642315
401,KY-350,25000000
215,KY-351,168914
401,KY-351,25000000
401,KY-352,25000000
401,KY-353,25000000
401,KY-354,25000000
401,KZ-342,25000000
401,KZ-343,25000000
401,KZ-344,25000000
401,KZ-345,25000000
401,KZ-346,25000000
401,KZ-347,25000000
215,KZ-348,490180
401,KZ-348,25000000
215,KZ-349,10684926
401,KZ-349,25000000
215,KZ-350,347504
401,KZ-350,25000000
215,KZ-351,85394
401,KZ-351,25000000
401,KZ-352,25000000
401,KZ-353,25000000
401,KZ-354,25000000
401,LA-342,25000000
401,LA-343,25000000
401,LA-344,25000000
401,LA-345,25000000
401,LA-346,25000000
215,LA-347,5377797
401,LA-347,25000000
215,LA-348,11376631
401,LA-348,25000000
215,LA-349,5773610
401,LA-349,25000000
215,LA-350,566731
401,LA-350,25000000
401,LA-351,25000000
401,LA-352,25000000
401,LA-353,25000000
401,LA-354,25000000
401,LB-342,25000000
401,LB-343,25000000
401,LB-344,25000000
401,LB-345,25000000
401,LB-346,25000000
401,LB-347,25000000
215,LB-348,8394460
401,LB-348,25000000
215,LB-349,18086889
401,LB-349,25000000
215,LB-350,12904531
401,LB-350,25000000
215,LB-351,5393687
401,LB-351,25000000
401,LB-352,25000000
401,LB-353,25000000
401,LB-354,25000000
401,LC-342,25000000
401,LC-343,25000000
401,LC-344,25000000
401,LC-345,25000000
401,LC-346,25000000
215,LC-347,1453872
401,LC-347,25000000
215,LC-348,7391371
401,LC-348,25000000
215,LC-349,21007103
401,LC-349,25000000
215,LC-350,15250386
401,LC-350,25000000
215,LC-351,4600650
401,LC-351,25000000
401,LC-352,25000000
401,LC-353,25000000
401,LC-354,25000000
401,LD-342,25000000
401,LD-343,25000000
401,LD-344,25000000
401,LD-345,25000000
401,LD-346,25000000
401,LD-347,25000000
215,LD-348,1899138
401,LD-348,25000000
215,LD-349,1184121
401,LD-349,25000000
215,LD-350,9329706
401,LD-350,25000000
215,LD-351,8323614
401,LD-351,25000000
215,LD-352,3994813
401,LD-352,25000000
215,LD-353,2650765
401,LD-353,25000000
401,LD-354,25000000
401,LE-342,25000000
401,LE-343,25000000
401,LE-344,25000000
401,LE-345,25000000
401,LE-346,25000000
401,LE-347,25000000
401,LE-348,25000000
401,LE-349,25000000
215,LE-350,2525768
401,LE-350,25000000
215,LE-351,6963038
401,LE-351,25000000
215,LE-352,11506430
401,LE-352,25000000
215,LE-353,6151782
401,LE-353,25000000
401,LE-354,25000000
401,LF-342,25000000
401,LF-343,25000000
401,LF-344,25000000
401,LF-345,25000000
401,LF-346,25000000
401,LF-347,25000000
401,LF-348,25000000
401,LF-349,25000000
401,LF-350,25000000
401,LF-351,25000000
